uid,sags_id,page_id,link,text_data,emner,sags_register_refs
12236,171-1890,18900821_143-7,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=7,"Et fra Vognmand N. Laursens Enke under 15de f. M. paa ny modtaget Andragende om at maatte blive løst fra det af hendes afdøde Mand overtagne Lejemaal af Jordlodden Nr. 19 i Oldjorden kunde ikke bevilges, idet Byraadet mente ikke at kunne fravige sin i Mødet den 8de Maj tagne Beslutning, hvorefter det ansøgte ikke kan indrømmes, med mindre Enken maatte være i Stand til at fremstille en vederhæftig Lejer, som Byraadet maatte finde antagelig til at overtage Lejemaalet paa de nugjældende Vilkaar.
(Se Mødet den 9de Oktober.)",#Jorder.~Leje af Jordlodder og Grunde.,"1890:127,149. side: 36#1890:149,232. side: 143#1890:104,149,186. side: 296#1890:149,232. side: 431#1890:88,122,138,149, side: 489#1890:127,149. side: 527"
12237,217-1890,18900821_143-7,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=7,Efter derom i Skrivelse fra Udvalget for Gasværket af 9de d. M. gjort Indstilling blev det meddelt nævnte Udvalg Bemyndigelse til paa Kommunens Vegne at underskrive den med Direktionen for Sindsygeanstalten ved Aarhus oprettede Kontrakt om Anstaltens Forsyning med Gas fra Aarhus Gasværk for et Tidsrum af 10 Aar fra den 1ste Oktobet 1891 at regne paa de i Mødet den 12te Juni d. A. fastsatte Vilkaar.,Belysning.~Gasindlæg.#Sundhedsvæsen.~Sindsyge. Sindsygeanstalt.,"1890:127,149. side: 36#1890:149,232. side: 143#1890:104,149,186. side: 296#1890:149,232. side: 431#1890:88,122,138,149, side: 489#1890:127,149. side: 527"
12238,218-1890,18900821_143-7,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=7,"Efter at Udvalget for Byens og Omegns Forskjønnelse i Skrivelse af 6te Juni d. A. havde henledet Byraadets Opmærksomhed paa, at Redaktør, Folketingsmand H. Jensen i Plankeværket til den ham tilhørende Ejendom, Matr.-Nr. 160  a, havde anbragt en Laage ud imod Byens Grundstykke under Klemensbroen, blev der i Overensstemmelse med Byraadets Beslutning i Mødet den 12te f. M. under 17de Juni tilskrevet H. Jensen med Anmodning om at fjerne denne Laage.","#Gader.~Gader, Gangstier og Veje i Almindelighed.","1890:127,149. side: 36#1890:149,232. side: 143#1890:104,149,186. side: 296#1890:149,232. side: 431#1890:88,122,138,149, side: 489#1890:127,149. side: 527"
12239,218-1890,18900821_143-8,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=8,"I Anledning heraf var der under 30te f. M. fra Redaktør Jensen modtaget et Andragende, hvori han under Angivelse af, at nævnte Laage, der ellers bestandig holdes tillukket, kun har været benyttet en Gang hver 4de-5te Uge til Bortskaffelse af Natterenovationen, som, da Ejendommen igen Gjennemgang har, ellers maatte føres igjennem hans Køkken og 2 Stuer, anholder om Tilladelse til vedblivende at maatte benytte Laagen som forhen, imod at han afgiver Erklæring om, at han ikke har nogensomhelst Hævd paa den, at den kun maa benyttes til Natterenovationens Udførelse og til alle andre Tider skal holdes forsvarligt lukket, og at han er pligtig til at fjerne den, naar saadant paabydes, ligesom han ogsaa tilbyder at indestaa for, at den paa Byens Grundstykke værende Plantning ikke skal lide nogen Skade ved Laagens Benyttelse.
Uagtet Udvalget for Byens og Omegns Foskjønnelse ikke havde ment at burde anbefale dette Andragende, blev samme dog bevilget paa de af Redaktør Jensen tilbudt Vilkaar.
(Se Mødet den 11te Decbr.)",,"1890:150. side: 2#1890:47,79,99,131,150. side: 232#1890:128,150, side: 235#1890:150. side: 391"
12240,228-1890,18900821_143-8,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=8,"Fra Aarhus Stiftamt fremlagdes en under 1ste d. M.  modtagen Kommunikation af Indenrigsministeriets Skrivelse af 31te f. M., hvori der efter stedfunden Brevvexling med Marineministeriet meddeles Tilladelse til, at der paa den mellemste (gamle nordre) Mole der i Havnen maa anbringes et nyt Fyrhus med Lygte efter la Cours System, saaledes som der paa forventet Approbation er vedtaget den 12te Juni.
Toges til Efterretning i Forbindelse med en Meddelelse fra Formanden om, at Fyret, da Tilladelsen saa sent er modtagen, ikke kan blive færdig før midt i November Maaned, hvorom Indveretning er gjort til Marineministeriet.",#Havnen.~Havnen i Almindelighed.#Havnen.~Fyr og Mærker,"1890:150. side: 2#1890:47,79,99,131,150. side: 232#1890:128,150, side: 235#1890:150. side: 391"
12241,247-1890,18900821_143-8,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=8,"Fiskerne Jens Peter Rasmussen og N. C. Frederik Rasmussen havde i Andragende af 24de Juni anket over, at de, der i en Aarrække have drevet Fiskeri i Aarhus Mølleaa, hvor de have lejet Fiskeriretten af flere Lodsejere og i den Anledning have havt en Baad henliggende ved Slusebroen, ved den af Vandværket paa dette Sted fornylig anbragte Laage ere hindrede i den fri Adgang til deres Baad, hvilket er dem til Skade i deres Fiskeri. De havde derfor andraget om, at de paa egen Bekostning maatte blive forsynede med en Nøgle til",Aaen~Aaen i almindelighed#Næringsvæsen.~Forskellige Næringsdrivende (alfabetisk ordnede).,"1890:150. side: 2#1890:47,79,99,131,150. side: 232#1890:128,150, side: 235#1890:150. side: 391"
12242,247-1890,18900821_143-9,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=9,"Laasen paa ovennævnte Laage og have Tilladelse til at passere denne til og fra deres Baad.
Dette Andragende blev indbragt i Mødet den 17de f. M., hvori Byraadet anmodede Udvalget for Vandværket om at ytre sig over Sagen, og i Henhold hertil havde Udvalget indhentet Betænkning fra Stadsingeniøren, der i Skrivelse af 25 de f. M. havde udtalt sig imod, at den attraaede Tilladelse meddeles, idet han henviser til de Ulemper, som tidligere ere opstaaede ved Færdsel i Aaen af private Baade, imellem hvilke det har tildraget sig, at de have været i Klemme imellem Sluseklapperne, hvorfra det har kostet en Del Ulejlighed at faa den fjernede; skulde derhos sligt Tilfælde indtræffe ved Højvandet, kunde dette efter Ingeniørens Mening særlig faa Betydning med Hensyn til Indtrængning af Saltvand i Aaen.  - Under Hensyn dertil havde Udvalget for Vandværket fraraadet, at den attraaede Tilladelse meddeltes, og denne Udtalelse blev tiltraadt af byraadet, hvorefter Andragenet saaledes ikke kunde bevilges.",,"1890:14,28,56,151, side: 7#1890:141,151. side: 505#1890:141,151. side: 506"
12243,250-1890,18900821_143-9,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=9,"Da det for det aandsvage Barn Inger Marie Bengtson i Følge Byraadets Beslutning i Mødet den 13de Marts under Sag 478/89 etablerede særlig Undervisning efter vedkommende Overlærers Indberetning havde vist sig aldeles resultatløs, havde Udvalget for Skolevæsenet i Skrivelse af 27de Juni d. A. under Henvisning dertil indstillet, at denne Undervisning ophører, og at hun tillige udskrives af Skolen, da hun synes uimodtagelig for almindelige Skolekundskaber, hvorimod Udvalget foreslog, at hun søges anbragt paa en passende Abnormanstalt, hvilket Forslag Udvalget for Fattigvæsenet havde tiltraadt i Skrivelse af 13de d. M.
Denne Indstilling toges til Følge, saaledes at Byraadet erklærede sig villig til at lade Kæmnerkassen udrede Halvdelen af de med Barnets Optagelse paa en Abnormanstalt forbundne Udgifter, naar det ved derom af Udvalget for Fattigvæsenet indgivet Andragende kan opnaas, at Statskassen udreder den anden Halvdel.",Aandssvage.,"1890:14,28,56,151, side: 7#1890:141,151. side: 505#1890:141,151. side: 506"
12244,267-1890,18900821_143-9,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=9,Under Henvisning til den til samme udgaaede Opfordring - se Mødet den 17de f. M. - havde Udvalget for Skolevæsenet ved at fremsende nedenstaaende Beretning udbedt,#Skole- og Undervisningsvæsen.~Søndre Byskole (Drengeskolen).,"1890:14,28,56,151, side: 7#1890:141,151. side: 505#1890:141,151. side: 506"
12245,267-1890,18900821_143-10,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=10,"sig Bemyndigelse meddelt til at lade de i Overensstemmelse med samme fornødne Foranstaltninger foretage til at udrydde Svamp og forhindre dennes fornyede Fremkomst i Overlærerboligen ved de søndre Byskoler.
Ovennævnte Beretning er saalydende: 
""Undertegnede have i Dag besigtiget og undersøgt de tvende Overlærerboliger ved søndre Byskoler og befundet, at Bjælkelagene over Kælderen i den Side af Bygningen, som vender mod Gaden, saavelsom Indskudsdækket i samme Bjælkelag er angrebet af Hussvamp, og at der snarest muligt bør foretages saadanne Foranstaltninger, som ville være nødvendige for at fjerne Svampen og forebygge dens videre Udbredelse over Bygningen.
Til Fjernelse af Svampen foreslaas vi, at der ved Anbringelse af flere og større Luftrister i i Ydermuren og Gjennembrydninger i alle, saavel Lang- som Tværskillerummene, tilvejebringes bedre Luftcirkulation under Gulvene, hvilket hidtil synes at være forsømt, og at der indlægges nye Bjælker og Indskudsdæk i Hjørneværelser mod Gaden, saavel i Overlærerne Meyers som Handests Lejlighed. Endvidere foreslaas, at alle Bjælker og Indskudsdækket under de to midterste Værelser, ligeledes mod Gaden, afskrabes og bestyres med Kreosotolie eller andet desinficerede Middel, hvilket selvfølgelig ogsaa gjælder alt nyt Tømmer og Brædder, som indlægges i Bygningen.
Muren renses paa de indvendige Væggeflader og de berappes med Cement, hvor nye Bjælker indlægges.
Aarhus, den 16de Juli 1890.
N. Jensen. M. Tandrup.
Ovenstaaende Erklæring tiltrædes, dog frygter jeg for, at det bliver nødvendigt at kassere nogle Gulvbrædder samt nogle Indskudsbrædder; det bliver ligeledes nødvendigt at lægge ubrændte Sten paa Indskudsdækket, hvor nyt Indskud anbringes.
Aarhus, den 16. Juli 1890.
Springborg, Bygningsinspektør.""
Idet Byraadet meddelte Udvalget den forlangte Bemyndigelse, anmodede man det derhos om i sin Tid at fremkomme",,
12246,267-1890,18900821_143-11,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=11,med en Indberetning om de med Foranstaltningens Udførelse forbundne Omkostninger.,,"1890:153. side: 7#1890:153, side: 27#1890:153. side: 39#1890:19,65,153,160, side: 103#1890:153. side: 584#1890:128,153,153. side: 594#1890:128,153,153. side: 594"
12247,271-1890,18900821_143-11,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=11,"Efter derom foreliggende Andragende, der er anbefalet af Udvalget for Fattigvæsenet, tillod Byraadet Maskinarbejder M. M. A. W. at afgjøre sin af Kommunen modtagne urefunderede Fattigunderstøttelse paa 175 Kr, 40 Øre, hidrørende fra Kur og Sygepleje i Aarene 1881 og 1886, ved kontant Indbetaling af 1/3 af det anførte Beløb eller 58 Kr, 46 Øre.",#Fattigvæsen.~Fattighjælp.,"1890:153. side: 7#1890:153, side: 27#1890:153. side: 39#1890:19,65,153,160, side: 103#1890:153. side: 584#1890:128,153,153. side: 594#1890:128,153,153. side: 594"
12248,279-1890,18900821_143-11,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=11,"Efter derom foreliggende Andragende, det er anbefalet af Udvalgene for Gas- og Vandværket, blev der meddelt Klejnsmedemester Alfred Jacobsen Autorisation som Gas- og Vandmester her i Byen.",#Belysning.~Gasmestre.#Vandforsyning og Vandværk.~Vandmestre.,"1890:153. side: 7#1890:153, side: 27#1890:153. side: 39#1890:19,65,153,160, side: 103#1890:153. side: 584#1890:128,153,153. side: 594#1890:128,153,153. side: 594"
12249,280-1890 og 281-1890,18900821_143-11,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=11,"Til Efterretning toges tvende Meddelelser fra Formanden om, at Værten i ""Vennelyst"" i Tiden imellem foregaaende og nærværende Møde ved derom foretagen skriftlig Votering af Byraadets Medlemmer har erholdt Tilladelse dels til at afholde 2 Ferie- og Børnefester i Løbet af Juli og August Maaneder og dels til at afholde en Fest for den konservative Klub den 25de Juli i Anledning af Istedslagets 40de Aarsdag.",#Vennelyst.~Restaurationen.,"1890:153. side: 7#1890:153, side: 27#1890:153. side: 39#1890:19,65,153,160, side: 103#1890:153. side: 584#1890:128,153,153. side: 594#1890:128,153,153. side: 594"
12250,287-1890,18900821_143-11,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=11,"Et fra en Del Beboere af den saakaldte St. Annagades Forlængelse modtaget Andragende om at faa en Gaslygte anbragt paa en af Ejendommene Nr. 33 eller 35 i nævnte Gade fandt Byraadet, efter derover at have indhentet Erklæring fra Udvalget for Gasværket og den offentlige Belysning, ikke for Tiden Anledning til at bevilge.",#Belysning.~Gasbelysning. Lygter.,"1890:153. side: 7#1890:153, side: 27#1890:153. side: 39#1890:19,65,153,160, side: 103#1890:153. side: 584#1890:128,153,153. side: 594#1890:128,153,153. side: 594"
12251,288-1890,18900821_143-11,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=11,"Efter derom foreliggende Andragende fra Arbejdsmand S. P.  G., der oplyser, at de Keller'ske Aandsvageanstalter først i Aar have kunnet modtage hans aandsvage Søn Søren Peter Sørensen, men at Betalingen for hans Indlæggelse imidlertid fra den 1ste April d. A. er bleven forhøjet til 600 Kr. aarlig, forhøjede Byraadet den til nævnte Barn i Mødet den 8de Marts 1888 under Sag Nr. 84/88 bevilgede foreløbige Understøttelse af 225 Kr, til 300 Kr. Aarlig under Forudsætning af, at et lige Beløb bliver Faderen bevilget af Statskassen.",Aandssvage.,"1890:153. side: 7#1890:153, side: 27#1890:153. side: 39#1890:19,65,153,160, side: 103#1890:153. side: 584#1890:128,153,153. side: 594#1890:128,153,153. side: 594"
12252,293-1890 og 294-1890,18900821_143-11,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=11,"Under 30te f. M. havde Udvalget for Byens og Omegns Forskjønnelse fremsendt 2 fra Værten i ""Vennelyst""",#Vennelyst.~Restaurationen.,"1890:153. side: 7#1890:153, side: 27#1890:153. side: 39#1890:19,65,153,160, side: 103#1890:153. side: 584#1890:128,153,153. side: 594#1890:128,153,153. side: 594"
12253,293-1890 og 294-1890,18900821_143-12,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=12,"fremkomne Andragender om Tilladelse til at benytte Etablissementet til 2 Fester, henholdvis den 9de og den 2den d. M., med paaregnet Meddelse om, atlet i Forventning af Byraadets Approbation havde bevilget de attraaede Tilladelser, hvilket Udvalget indstillede til Godkjendelse.
Idet Byraadet ratihaberede Udvalgets Afgjørelse, bemyndigedes det derhos nævnte Udvalg paa sammes derom stillede Forslag indtil videre til at meddele deslige Tilladelser, hvorom Andragender saaledes ikke behøve at forelægges Byraadet.",,"1890:154, side: 163#1890:154, side: 197#1890:154,168. side: 232#1890:154. side: 408#1890:154, side: 467#1890:154, side: 511#1890:154,168. side: 540#1890:154,168, side: 555"
12254,295-1890,18900821_143-12,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=12,"Et fra Bestyrelsen for Arbejdsmændenes Syge-og Hjælpeforening under 3dje d. M. modtaget Andragende om, at Foreningens Syge Medlemmer maa blive indlagte paa Byens Sygehus for en Betaling af 1 Kr. pr. Dag i Lighed med Vaabenbrødreforeningens Medlemmer, blev overgivet Udvalget for Sygehuset til Erklæring.",#Sundhedsvæsen.~Sygekasser (jfr. ”Foreninger” under ”foreningen af Haandværkere og Fabriksarbejdere”).#Sygehuse.~Nedsættelse og Eftergivelse af Betalingen for Ophold paa Kommunens Sygehus.,"1890:154, side: 163#1890:154, side: 197#1890:154,168. side: 232#1890:154. side: 408#1890:154, side: 467#1890:154, side: 511#1890:154,168. side: 540#1890:154,168, side: 555"
12255,301-1890,18900821_143-12,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=12,"Er Erklæring forelaa der er Andragende til Indenrigsministeriet fra Bestyrelsen for Aaarhus tekniske Skole om Tilskud af Statskassen til Skolens Drift i Finansaaret 1890-91.
Under Hensyn til den store Nytte, den tekniske Skole stifter, særligt efter at Virksomheden er bleven udvidet ved, at Skolen har faaet Dagundervisning, vedtog Byraadet at ledsage Andragendet med sin bedste Anbefaling.",#Skole- og Undervisningsvæsen.~Teknisk Skole.,"1890:154, side: 163#1890:154, side: 197#1890:154,168. side: 232#1890:154. side: 408#1890:154, side: 467#1890:154, side: 511#1890:154,168. side: 540#1890:154,168, side: 555"
12256,302-1890,18900821_143-12,https://storage.googleapis.com/openaws-webonly/18900821_143.pdf#page=12,"En fra Hermann Ipsen som Expert i Aarhus for Byreau Veritas fremkommen Skrivelse af 12te d. m.m hvori Brevskriveren udtaler sig over den fuldstændige Mangel paa Midler i Aarhus Havn til at kunne efterse og istandsætte Bunden paa større Skibe, besluttede man at tilstille Udvalget for Havnevæsenet til Erklæring. (Se Mødet den 11te Septbr.)",#Havnen.~Havnen i Almindelighed.,"1890:154, side: 163#1890:154, side: 197#1890:154,168. side: 232#1890:154. side: 408#1890:154, side: 467#1890:154, side: 511#1890:154,168. side: 540#1890:154,168, side: 555"
